WHORegionName,Year,Iso3,CountryTerritoryArea,Specimen,PathogenName,AntibioticName,InterpretableAST,Resistant,ResistancePercentage,SourceFile
European Region,2023,CYP,Cyprus,Bloodstream,Acinetobacter spp.,Meropenem,37,33,89.189189189,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,CZE,Czechia,Bloodstream,Acinetobacter spp.,Meropenem,46,17,36.956521739,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,DNK,Denmark,Bloodstream,Acinetobacter spp.,Meropenem,89,2,2.247191011,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,FIN,Finland,Bloodstream,Acinetobacter spp.,Meropenem,31,0,0,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,GEO,Georgia,Bloodstream,Acinetobacter spp.,Meropenem,98,84,85.714285714,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,DEU,Germany,Bloodstream,Acinetobacter spp.,Meropenem,475,16,3.368421053,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,GRC,Greece,Bloodstream,Acinetobacter spp.,Meropenem,151,133,88.079470199,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,IRL,Ireland,Bloodstream,Acinetobacter spp.,Meropenem,51,0,0,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,ITA,Italy,Bloodstream,Acinetobacter spp.,Meropenem,1690,1221,72.24852071,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,XKX,Kosovo,Bloodstream,Acinetobacter spp.,Meropenem,29,27,93.103448276,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,LTU,Lithuania,Bloodstream,Acinetobacter spp.,Meropenem,67,66,98.507462687,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,MLT,Malta,Bloodstream,Acinetobacter spp.,Meropenem,23,1,4.347826087,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,NLD,Netherlands (Kingdom of the),Bloodstream,Acinetobacter spp.,Meropenem,139,2,1.438848921,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,MKD,North Macedonia,Bloodstream,Acinetobacter spp.,Meropenem,31,30,96.774193548,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,NOR,Norway,Bloodstream,Acinetobacter spp.,Meropenem,33,0,0,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,POL,Poland,Bloodstream,Acinetobacter spp.,Meropenem,20,10,50,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,MDA,Republic of Moldova,Bloodstream,Acinetobacter spp.,Meropenem,62,53,85.483870968,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,RUS,Russian Federation,Bloodstream,Acinetobacter spp.,Meropenem,1344,676,50.297619048,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,SWE,Sweden,Bloodstream,Acinetobacter spp.,Meropenem,31,0,0,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,CHE,Switzerland,Bloodstream,Acinetobacter spp.,Meropenem,92,10,10.869565217,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,TUR,T<U+00FC>rkiye,Bloodstream,Acinetobacter spp.,Meropenem,2952,2642,89.498644986,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,UKR,Ukraine,Bloodstream,Acinetobacter spp.,Meropenem,261,207,79.310344828,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
European Region,2023,GBR,United Kingdom of Great Britain and Northern Ireland,Bloodstream,Acinetobacter spp.,Meropenem,1034,23,2.224371373,Resistance_to_antibiotics_in_2023_European_Region-Bloodstream.csv
Region of the Americas,2020,ARG,Argentina,Bloodstream,Acinetobacter spp.,Imipenem,640,528,82.5,Resistance_to_antibiotics_in_2020_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2020,BRA,Brazil,Bloodstream,Acinetobacter spp.,Imipenem,63,48,76.19047619,Resistance_to_antibiotics_in_2020_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2020,PER,Peru,Bloodstream,Acinetobacter spp.,Imipenem,270,238,88.148148148,Resistance_to_antibiotics_in_2020_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2020,ARG,Argentina,Bloodstream,Acinetobacter spp.,Meropenem,637,523,82.103610675,Resistance_to_antibiotics_in_2020_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2020,BRA,Brazil,Bloodstream,Acinetobacter spp.,Meropenem,65,52,80,Resistance_to_antibiotics_in_2020_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2020,PER,Peru,Bloodstream,Acinetobacter spp.,Meropenem,272,241,88.602941176,Resistance_to_antibiotics_in_2020_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,ARG,Argentina,Bloodstream,Acinetobacter spp.,Imipenem,780,626,80.256410256,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,BRA,Brazil,Bloodstream,Acinetobacter spp.,Imipenem,212,68,32.075471698,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,COL,Colombia,Bloodstream,Acinetobacter spp.,Imipenem,1048,448,42.748091603,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,PER,Peru,Bloodstream,Acinetobacter spp.,Imipenem,340,292,85.882352941,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,ARG,Argentina,Bloodstream,Acinetobacter spp.,Meropenem,782,622,79.539641944,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,BRA,Brazil,Bloodstream,Acinetobacter spp.,Meropenem,215,68,31.627906977,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,COL,Colombia,Bloodstream,Acinetobacter spp.,Meropenem,1490,497,33.355704698,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2021,PER,Peru,Bloodstream,Acinetobacter spp.,Meropenem,343,294,85.714285714,Resistance_to_antibiotics_in_2021_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,ARG,Argentina,Bloodstream,Acinetobacter spp.,Imipenem,476,367,77.100840336,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,BRA,Brazil,Bloodstream,Acinetobacter spp.,Imipenem,74,62,83.783783784,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,COL,Colombia,Bloodstream,Acinetobacter spp.,Imipenem,1093,298,27.264409881,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,PER,Peru,Bloodstream,Acinetobacter spp.,Imipenem,111,70,63.063063063,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,ARG,Argentina,Bloodstream,Acinetobacter spp.,Meropenem,474,366,77.215189873,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,BRA,Brazil,Bloodstream,Acinetobacter spp.,Meropenem,111,90,81.081081081,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,COL,Colombia,Bloodstream,Acinetobacter spp.,Meropenem,1538,314,20.416124837,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2022,PER,Peru,Bloodstream,Acinetobacter spp.,Meropenem,111,73,65.765765766,Resistance_to_antibiotics_in_2022_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,ARG,Argentina,Bloodstream,Acinetobacter spp.,Imipenem,560,406,72.5,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,BRA,Brazil,Bloodstream,Acinetobacter spp.,Imipenem,113,73,64.601769912,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,COL,Colombia,Bloodstream,Acinetobacter spp.,Imipenem,1227,282,22.982885086,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,PER,Peru,Bloodstream,Acinetobacter spp.,Imipenem,11,9,81.818181818,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,ARG,Argentina,Bloodstream,Acinetobacter spp.,Meropenem,560,404,72.142857143,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,BRA,Brazil,Bloodstream,Acinetobacter spp.,Meropenem,213,149,69.953051643,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,CAN,Canada,Bloodstream,Acinetobacter spp.,Meropenem,66,2,3.03030303,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,COL,Colombia,Bloodstream,Acinetobacter spp.,Meropenem,1563,279,17.850287908,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
Region of the Americas,2023,PER,Peru,Bloodstream,Acinetobacter spp.,Meropenem,12,9,75,Resistance_to_antibiotics_in_2023_Region_of_the_Americas-Bloodstream.csv
South-East Asia Region,2020,IND,India,Bloodstream,Acinetobacter spp.,Imipenem,1546,1207,78.072445019,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,IDN,Indonesia,Bloodstream,Acinetobacter spp.,Imipenem,58,40,68.965517241,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,MMR,Myanmar,Bloodstream,Acinetobacter spp.,Imipenem,95,46,48.421052632,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,NPL,Nepal,Bloodstream,Acinetobacter spp.,Imipenem,137,67,48.905109489,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,LKA,Sri Lanka,Bloodstream,Acinetobacter spp.,Imipenem,45,24,53.333333333,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,THA,Thailand,Bloodstream,Acinetobacter spp.,Imipenem,783,425,54.278416347,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,IND,India,Bloodstream,Acinetobacter spp.,Meropenem,1546,1205,77.943078913,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,IDN,Indonesia,Bloodstream,Acinetobacter spp.,Meropenem,302,184,60.927152318,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,MMR,Myanmar,Bloodstream,Acinetobacter spp.,Meropenem,21,7,33.333333333,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,NPL,Nepal,Bloodstream,Acinetobacter spp.,Meropenem,141,55,39.007092199,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,LKA,Sri Lanka,Bloodstream,Acinetobacter spp.,Meropenem,49,27,55.102040816,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2020,THA,Thailand,Bloodstream,Acinetobacter spp.,Meropenem,779,431,55.327342747,1784926971312_Resistance_to_antibiotics_in_2020_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,IND,India,Bloodstream,Acinetobacter spp.,Imipenem,7900,5227,66.164556962,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,IDN,Indonesia,Bloodstream,Acinetobacter spp.,Imipenem,530,311,58.679245283,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,MMR,Myanmar,Bloodstream,Acinetobacter spp.,Imipenem,10,8,80,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,NPL,Nepal,Bloodstream,Acinetobacter spp.,Imipenem,205,125,60.975609756,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,LKA,Sri Lanka,Bloodstream,Acinetobacter spp.,Imipenem,60,32,53.333333333,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,THA,Thailand,Bloodstream,Acinetobacter spp.,Imipenem,1121,638,56.913470116,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,TLS,Timor-Leste,Bloodstream,Acinetobacter spp.,Imipenem,23,9,39.130434783,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,IND,India,Bloodstream,Acinetobacter spp.,Meropenem,5109,3405,66.647093365,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,IDN,Indonesia,Bloodstream,Acinetobacter spp.,Meropenem,1078,648,60.111317254,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,NPL,Nepal,Bloodstream,Acinetobacter spp.,Meropenem,256,149,58.203125,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,LKA,Sri Lanka,Bloodstream,Acinetobacter spp.,Meropenem,73,43,58.904109589,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,THA,Thailand,Bloodstream,Acinetobacter spp.,Meropenem,1127,652,57.8527063,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2022,TLS,Timor-Leste,Bloodstream,Acinetobacter spp.,Meropenem,23,9,39.130434783,1784926971312_Resistance_to_antibiotics_in_2022_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,BGD,Bangladesh,Bloodstream,Acinetobacter spp.,Imipenem,30,30,100,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,BTN,Bhutan,Bloodstream,Acinetobacter spp.,Imipenem,10,9,90,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,IND,India,Bloodstream,Acinetobacter spp.,Imipenem,9946,7102,71.405590187,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,IDN,Indonesia,Bloodstream,Acinetobacter spp.,Imipenem,848,554,65.330188679,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,MDV,Maldives,Bloodstream,Acinetobacter spp.,Imipenem,12,3,25,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,MMR,Myanmar,Bloodstream,Acinetobacter spp.,Imipenem,12,4,33.333333333,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,NPL,Nepal,Bloodstream,Acinetobacter spp.,Imipenem,273,142,52.014652015,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,LKA,Sri Lanka,Bloodstream,Acinetobacter spp.,Imipenem,55,41,74.545454545,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,THA,Thailand,Bloodstream,Acinetobacter spp.,Imipenem,2078,1357,65.303176131,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,BGD,Bangladesh,Bloodstream,Acinetobacter spp.,Meropenem,63,52,82.53968254,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,BTN,Bhutan,Bloodstream,Acinetobacter spp.,Meropenem,16,14,87.5,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,IND,India,Bloodstream,Acinetobacter spp.,Meropenem,7827,5394,68.915293216,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,IDN,Indonesia,Bloodstream,Acinetobacter spp.,Meropenem,1706,1000,58.616647128,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,MDV,Maldives,Bloodstream,Acinetobacter spp.,Meropenem,12,3,25,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,NPL,Nepal,Bloodstream,Acinetobacter spp.,Meropenem,451,212,47.006651885,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,LKA,Sri Lanka,Bloodstream,Acinetobacter spp.,Meropenem,66,47,71.212121212,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,THA,Thailand,Bloodstream,Acinetobacter spp.,Meropenem,2095,1362,65.011933174,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
South-East Asia Region,2023,TLS,Timor-Leste,Bloodstream,Acinetobacter spp.,Meropenem,17,6,35.294117647,1784926971311_Resistance_to_antibiotics_in_2023_South-East_Asia_Region-Bloodstream.csv
Western Pacific Region,2020,AUS,Australia,Bloodstream,Acinetobacter spp.,Imipenem,17,0,0,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,JPN,Japan,Bloodstream,Acinetobacter spp.,Imipenem,1416,11,0.776836158,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,MYS,Malaysia,Bloodstream,Acinetobacter spp.,Imipenem,1641,831,50.639853748,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,PHL,Philippines,Bloodstream,Acinetobacter spp.,Imipenem,854,321,37.587822014,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,KOR,Republic of Korea,Bloodstream,Acinetobacter spp.,Imipenem,217,156,71.889400922,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,SGP,Singapore,Bloodstream,Acinetobacter spp.,Imipenem,12,2,16.666666667,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,AUS,Australia,Bloodstream,Acinetobacter spp.,Meropenem,98,1,1.020408163,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,BRN,Brunei Darussalam,Bloodstream,Acinetobacter spp.,Meropenem,134,104,77.611940299,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,KHM,Cambodia,Bloodstream,Acinetobacter spp.,Meropenem,424,93,21.933962264,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,JPN,Japan,Bloodstream,Acinetobacter spp.,Meropenem,1612,14,0.868486352,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,MYS,Malaysia,Bloodstream,Acinetobacter spp.,Meropenem,1609,826,51.336233686,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,PHL,Philippines,Bloodstream,Acinetobacter spp.,Meropenem,844,309,36.611374408,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,KOR,Republic of Korea,Bloodstream,Acinetobacter spp.,Meropenem,217,156,71.889400922,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2020,SGP,Singapore,Bloodstream,Acinetobacter spp.,Meropenem,12,2,16.666666667,Resistance_to_antibiotics_in_2020_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,AUS,Australia,Bloodstream,Acinetobacter spp.,Imipenem,12,0,0,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,BRN,Brunei Darussalam,Bloodstream,Acinetobacter spp.,Imipenem,66,52,78.787878788,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,JPN,Japan,Bloodstream,Acinetobacter spp.,Imipenem,1470,11,0.74829932,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,LAO,Lao People's Democratic Republic,Bloodstream,Acinetobacter spp.,Imipenem,12,10,83.333333333,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,MYS,Malaysia,Bloodstream,Acinetobacter spp.,Imipenem,2923,1670,57.13308245,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,PHL,Philippines,Bloodstream,Acinetobacter spp.,Imipenem,1152,585,50.78125,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,KOR,Republic of Korea,Bloodstream,Acinetobacter spp.,Imipenem,265,204,76.981132075,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,SGP,Singapore,Bloodstream,Acinetobacter spp.,Imipenem,21,6,28.571428571,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,AUS,Australia,Bloodstream,Acinetobacter spp.,Meropenem,83,0,0,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,BRN,Brunei Darussalam,Bloodstream,Acinetobacter spp.,Meropenem,81,62,76.543209877,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,JPN,Japan,Bloodstream,Acinetobacter spp.,Meropenem,1628,13,0.798525799,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,LAO,Lao People's Democratic Republic,Bloodstream,Acinetobacter spp.,Meropenem,12,8,66.666666667,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,MYS,Malaysia,Bloodstream,Acinetobacter spp.,Meropenem,2916,1733,59.430727023,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,PHL,Philippines,Bloodstream,Acinetobacter spp.,Meropenem,1110,567,51.081081081,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,KOR,Republic of Korea,Bloodstream,Acinetobacter spp.,Meropenem,265,204,76.981132075,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2021,SGP,Singapore,Bloodstream,Acinetobacter spp.,Meropenem,49,18,36.734693878,Resistance_to_antibiotics_in_2021_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,AUS,Australia,Bloodstream,Acinetobacter spp.,Imipenem,16,0,0,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,BRN,Brunei Darussalam,Bloodstream,Acinetobacter spp.,Imipenem,71,56,78.873239437,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,HKG,"China, Hong Kong SAR",Bloodstream,Acinetobacter spp.,Imipenem,221,146,66.063348416,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,JPN,Japan,Bloodstream,Acinetobacter spp.,Imipenem,1533,12,0.782778865,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,LAO,Lao People's Democratic Republic,Bloodstream,Acinetobacter spp.,Imipenem,39,11,28.205128205,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,PHL,Philippines,Bloodstream,Acinetobacter spp.,Imipenem,1197,513,42.857142857,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,KOR,Republic of Korea,Bloodstream,Acinetobacter spp.,Imipenem,388,319,82.216494845,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,SGP,Singapore,Bloodstream,Acinetobacter spp.,Imipenem,24,6,25,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,AUS,Australia,Bloodstream,Acinetobacter spp.,Meropenem,106,2,1.886792453,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,BRN,Brunei Darussalam,Bloodstream,Acinetobacter spp.,Meropenem,98,80,81.632653061,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,KHM,Cambodia,Bloodstream,Acinetobacter spp.,Meropenem,194,70,36.082474227,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,HKG,"China, Hong Kong SAR",Bloodstream,Acinetobacter spp.,Meropenem,195,134,68.717948718,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,JPN,Japan,Bloodstream,Acinetobacter spp.,Meropenem,1692,18,1.063829787,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,LAO,Lao People's Democratic Republic,Bloodstream,Acinetobacter spp.,Meropenem,53,13,24.528301887,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,PHL,Philippines,Bloodstream,Acinetobacter spp.,Meropenem,1202,504,41.930116473,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,KOR,Republic of Korea,Bloodstream,Acinetobacter spp.,Meropenem,388,320,82.474226804,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2022,SGP,Singapore,Bloodstream,Acinetobacter spp.,Meropenem,70,22,31.428571429,Resistance_to_antibiotics_in_2022_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2023,AUS,Australia,Bloodstream,Acinetobacter spp.,Imipenem,13,0,0,Resistance_to_antibiotics_in_2023_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2023,BRN,Brunei Darussalam,Bloodstream,Acinetobacter spp.,Imipenem,158,119,75.316455696,Resistance_to_antibiotics_in_2023_Western_Pacific_Region-Bloodstream.csv
Western Pacific Region,2023,KHM,Cambodia,Bloodstream,Acinetobacter spp.,Imipenem,82,35,42.682926829,Resistance_to_antibiotics_in_2023_Western_Pacific_Region-Bloodstream.csv
